20250101101024 ;Type; Bits; Data;
20250101101117 ;Princeton;24;0000000000A845E1
20250101101117 ;Princeton;24;0000000000A845E1
20250101101117 ;Princeton;24;0000000000A845E1
20250101101117 ;Princeton;24;0000000000A845E1
20250101101117 ;Princeton;24;0000000000A845E1
20250101101119 ;Princeton;24;0000000000A845E4
20250101101119 ;Princeton;24;0000000000A845E4
20250101101119 ;Princeton;24;0000000000A845E4
20250101101119 ;Princeton;24;0000000000A845E4
20250101101119 ;Princeton;24;0000000000A845E4
20250101101119 ;Princeton;24;0000000000A845E4
20250101101119 ;Princeton;24;0000000000A845E4
20250101101120 ;Princeton;24;0000000000A845E2
20250101101120 ;Princeton;24;0000000000A845E2
20250101101120 ;Princeton;24;0000000000A845E2
20250101101120 ;Princeton;24;0000000000A845E2
20250101101120 ;Princeton;24;0000000000A845E2
20250101101120 ;Princeton;24;0000000000A845E2
20250101101120 ;Princeton;24;0000000000A845E2
